ZIP CODE,HUD Area Code,HUD Metro Fair Market Rent Area Name,SAFMR 0BR,SAFMR 0BR - 90% Payment Standard,SAFMR 0BR - 110% Payment Standard,SAFMR 1BR,SAFMR 1BR - 90% Payment Standard,SAFMR 1BR - 110% Payment Standard,SAFMR 2BR,SAFMR 2BR - 90% Payment Standard,SAFMR 2BR - 110% Payment Standard,SAFMR 3BR,SAFMR 3BR - 90% Payment Standard,SAFMR 3BR - 110% Payment Standard,SAFMR 4BR,SAFMR 4BR - 90% Payment Standard,SAFMR 4BR - 110% Payment Standard
"28007","METRO16740M37007","Anson County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"28091","METRO16740M37007","Anson County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"28102","METRO16740M37007","Anson County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"28103","METRO16740M37007","Anson County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"28119","METRO16740M37007","Anson County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"28133","METRO16740M37007","Anson County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"28135","METRO16740M37007","Anson County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"28170","METRO16740M37007","Anson County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"27013","METRO16740N37097","Iredell County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"27020","METRO16740N37097","Iredell County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"27028","METRO16740N37097","Iredell County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"27055","METRO16740N37097","Iredell County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"28010","METRO16740N37097","Iredell County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"28036","METRO16740N37097","Iredell County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"28115","METRO16740N37097","Iredell County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"28117","METRO16740N37097","Iredell County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"28123","METRO16740N37097","Iredell County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"28125","METRO16740N37097","Iredell County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"28166","METRO16740N37097","Iredell County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"28625","METRO16740N37097","Iredell County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"28634","METRO16740N37097","Iredell County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"28636","METRO16740N37097","Iredell County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"28660","METRO16740N37097","Iredell County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"28677","METRO16740N37097","Iredell County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"28678","METRO16740N37097","Iredell County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"28687","METRO16740N37097","Iredell County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"28688","METRO16740N37097","Iredell County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"28689","METRO16740N37097","Iredell County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"28006","METRO16740N37109","Lincoln County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"28021","METRO16740N37109","Lincoln County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"28033","METRO16740N37109","Lincoln County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"28034","METRO16740N37109","Lincoln County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"28037","METRO16740N37109","Lincoln County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"28080","METRO16740N37109","Lincoln County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"28090","METRO16740N37109","Lincoln County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"28092","METRO16740N37109","Lincoln County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"28093","METRO16740N37109","Lincoln County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"28164","METRO16740N37109","Lincoln County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"28168","METRO16740N37109","Lincoln County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"28650","METRO16740N37109","Lincoln County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"28673","METRO16740N37109","Lincoln County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"27013","METRO16740N37159","Rowan County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"27054","METRO16740N37159","Rowan County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"28023","METRO16740N37159","Rowan County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"28036","METRO16740N37159","Rowan County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"28039","METRO16740N37159","Rowan County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"28041","METRO16740N37159","Rowan County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"28071","METRO16740N37159","Rowan County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"28072","METRO16740N37159","Rowan County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"28081","METRO16740N37159","Rowan County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"28083","METRO16740N37159","Rowan County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"28088","METRO16740N37159","Rowan County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"28115","METRO16740N37159","Rowan County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"28125","METRO16740N37159","Rowan County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"28127","METRO16740N37159","Rowan County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"28137","METRO16740N37159","Rowan County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"28138","METRO16740N37159","Rowan County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"28144","METRO16740N37159","Rowan County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"28145","METRO16740N37159","Rowan County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"28146","METRO16740N37159","Rowan County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"28147","METRO16740N37159","Rowan County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"28159","METRO16740N37159","Rowan County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"28625","METRO16740N37159","Rowan County, NC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"29014","METRO16740N45023","Chester County, SC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"29031","METRO16740N45023","Chester County, SC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"29055","METRO16740N45023","Chester County, SC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"29704","METRO16740N45023","Chester County, SC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"29706","METRO16740N45023","Chester County, SC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"29712","METRO16740N45023","Chester County, SC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"29714","METRO16740N45023","Chester County, SC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"29724","METRO16740N45023","Chester County, SC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"29729","METRO16740N45023","Chester County, SC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"29730","METRO16740N45023","Chester County, SC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"29742","METRO16740N45023","Chester County, SC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"29058","METRO16740N45057","Lancaster County, SC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"29067","METRO16740N45057","Lancaster County, SC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"29707","METRO16740N45057","Lancaster County, SC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"29718","METRO16740N45057","Lancaster County, SC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"29720","METRO16740N45057","Lancaster County, SC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"29721","METRO16740N45057","Lancaster County, SC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"29728","METRO16740N45057","Lancaster County, SC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"22901","METRO16820M16820","Charlottesville, VA MSA","","","","","","","","","","","","","","",""
"22902","METRO16820M16820","Charlottesville, VA MSA","","","","","","","","","","","","","","",""
"22903","METRO16820M16820","Charlottesville, VA MSA","","","","","","","","","","","","","","",""
"22904","METRO16820M16820","Charlottesville, VA MSA","","","","","","","","","","","","","","",""
"22905","METRO16820M16820","Charlottesville, VA MSA","","","","","","","","","","","","","","",""
"22906","METRO16820M16820","Charlottesville, VA MSA","","","","","","","","","","","","","","",""
"22911","METRO16820M16820","Charlottesville, VA MSA","","","","","","","","","","","","","","",""
"22920","METRO16820M16820","Charlottesville, VA MSA","","","","","","","","","","","","","","",""
"22922","METRO16820M16820","Charlottesville, VA MSA","","","","","","","","","","","","","","",""
"22923","METRO16820M16820","Charlottesville, VA MSA","","","","","","","","","","","","","","",""
"22924","METRO16820M16820","Charlottesville, VA MSA","","","","","","","","","","","","","","",""
"22931","METRO16820M16820","Charlottesville, VA MSA","","","","","","","","","","","","","","",""
"22932","METRO16820M16820","Charlottesville, VA MSA","","","","","","","","","","","","","","",""
"22935","METRO16820M16820","Charlottesville, VA MSA","","","","","","","","","","","","","","",""
"22936","METRO16820M16820","Charlottesville, VA MSA","","","","","","","","","","","","","","",""
"22937","METRO16820M16820","Charlottesville, VA MSA","","","","","","","","","","","","","","",""
"22938","METRO16820M16820","Charlottesville, VA MSA","","","","","","","","","","","","","","",""
"22940","METRO16820M16820","Charlottesville, VA MSA","","","","","","","","","","","","","","",""
"22942","METRO16820M16820","Charlottesville, VA MSA","","","","","","","","","","","","","","",""
"22943","METRO16820M16820","Charlottesville, VA MSA","","","","","","","","","","","","","","",""
"22945","METRO16820M16820","Charlottesville, VA MSA","","","","","","","","","","","","","","",""
"22946","METRO16820M16820","Charlottesville, VA MSA","","","","","","","","","","","","","","",""
"22947","METRO16820M16820","Charlottesville, VA MSA","","","","","","","","","","","","","","",""
"22949","METRO16820M16820","Charlottesville, VA MSA","","","","","","","","","","","","","","",""
"22952","METRO16820M16820","Charlottesville, VA MSA","","","","","","","","","","","","","","",""
"22958","METRO16820M16820","Charlottesville, VA MSA","","","","","","","","","","","","","","",""
"22959","METRO16820M16820","Charlottesville, VA MSA","","","","","","","","","","","","","","",""
"22963","METRO16820M16820","Charlottesville, VA MSA","","","","","","","","","","","","","","",""
"22964","METRO16820M16820","Charlottesville, VA MSA","","","","","","","","","","","","","","",""
"22965","METRO16820M16820","Charlottesville, VA MSA","","","","","","","","","","","","","","",""
"22967","METRO16820M16820","Charlottesville, VA MSA","","","","","","","","","","","","","","",""
"22968","METRO16820M16820","Charlottesville, VA MSA","","","","","","","","","","","","","","",""
"22969","METRO16820M16820","Charlottesville, VA MSA","","","","","","","","","","","","","","",""
"22971","METRO16820M16820","Charlottesville, VA MSA","","","","","","","","","","","","","","",""
"22973","METRO16820M16820","Charlottesville, VA MSA","","","","","","","","","","","","","","",""
"22974","METRO16820M16820","Charlottesville, VA MSA","","","","","","","","","","","","","","",""
"22976","METRO16820M16820","Charlottesville, VA MSA","","","","","","","","","","","","","","",""
"23022","METRO16820M16820","Charlottesville, VA MSA","","","","","","","","","","","","","","",""
"23038","METRO16820M16820","Charlottesville, VA MSA","","","","","","","","","","","","","","",""
"23055","METRO16820M16820","Charlottesville, VA MSA","","","","","","","","","","","","","","",""
"23084","METRO16820M16820","Charlottesville, VA MSA","","","","","","","","","","","","","","",""
"23093","METRO16820M16820","Charlottesville, VA MSA","","","","","","","","","","","","","","",""
"24464","METRO16820M16820","Charlottesville, VA MSA","","","","","","","","","","","","","","",""
"24483","METRO16820M16820","Charlottesville, VA MSA","","","","","","","","","","","","","","",""
"24521","METRO16820M16820","Charlottesville, VA MSA","","","","","","","","","","","","","","",""
"24553","METRO16820M16820","Charlottesville, VA MSA","","","","","","","","","","","","","","",""
"24562","METRO16820M16820","Charlottesville, VA MSA","","","","","","","","","","","","","","",""
"24581","METRO16820M16820","Charlottesville, VA MSA","","","","","","","","","","","","","","",""
"24590","METRO16820M16820","Charlottesville, VA MSA","","","","","","","","","","","","","","",""
"24599","METRO16820M16820","Charlottesville, VA MSA","","","","","","","","","","","","","","",""
"30707","METRO16860M16860","Chattanooga, TN-GA MSA","","","","","","","","","","","","","","",""
"30710","METRO16860M16860","Chattanooga, TN-GA MSA","","","","","","","","","","","","","","",""
"30725","METRO16860M16860","Chattanooga, TN-GA MSA","","","","","","","","","","","","","","",""
"30726","METRO16860M16860","Chattanooga, TN-GA MSA","","","","","","","","","","","","","","",""
"30728","METRO16860M16860","Chattanooga, TN-GA MSA","","","","","","","","","","","","","","",""
"30731","METRO16860M16860","Chattanooga, TN-GA MSA","","","","","","","","","","","","","","",""
"30736","METRO16860M16860","Chattanooga, TN-GA MSA","","","","","","","","","","","","","","",""
"30738","METRO16860M16860","Chattanooga, TN-GA MSA","","","","","","","","","","","","","","",""
"30739","METRO16860M16860","Chattanooga, TN-GA MSA","","","","","","","","","","","","","","",""
"30740","METRO16860M16860","Chattanooga, TN-GA MSA","","","","","","","","","","","","","","",""
"30741","METRO16860M16860","Chattanooga, TN-GA MSA","","","","","","","","","","","","","","",""
"30742","METRO16860M16860","Chattanooga, TN-GA MSA","","","","","","","","","","","","","","",""
"30746","METRO16860M16860","Chattanooga, TN-GA MSA","","","","","","","","","","","","","","",""
"30747","METRO16860M16860","Chattanooga, TN-GA MSA","","","","","","","","","","","","","","",""
"30750","METRO16860M16860","Chattanooga, TN-GA MSA","","","","","","","","","","","","","","",""
